India		Total	Male	Female
1970			
 30-34 	57362236.000000	30383460.000000	26978776.000000
 35-39 	44147332.000000	22930228.000000	21217104.000000
 40-44 	37361152.000000	19209362.000000	18151792.000000
 45-49 	33817576.000000	17198658.000000	16618919.000000
 50-54 	29072872.000000	14777935.000000	14294936.000000
 55-59 	23754664.000000	12250565.000000	11504100.000000
 60-64 	18316222.000000	9456724.000000	8859497.000000
 65-69 	13250897.000000	6756248.000000	6494649.000000
 70-74 	8694306.000000	4341683.000000	4352622.500000
 75-79 	5096502.000000	2492106.750000	2604395.250000
 80+ 	3565403.500000	1697766.750000	1867636.625000
Total	797556864.000000	413649408.000000	383907488.000000
1987			
 0-4	114028664.000000	58994472.000000	55034192.000000
 5-9	102048480.000000	52908388.000000	49140088.000000
 10-14 	91536528.000000	47519968.000000	44016564.000000
 15-19 	82798016.000000	43119928.000000	39678088.000000
 20-24 	75499856.000000	39463372.000000	36036480.000000
 25-29 	66512660.000000	34953088.000000	31559572.000000
 30-34 	58918556.000000	31189754.000000	27728800.000000
 35-39 	46695400.000000	24394796.000000	22300606.000000
 40-44 	37882880.000000	19468984.000000	18413894.000000
 45-49 	34275816.000000	17454320.000000	16821496.000000
 50-54 	29780868.000000	15089665.000000	14691203.000000
 55-59 	24373592.000000	12500298.000000	11873293.000000
 60-64 	18834014.000000	9710032.000000	9123982.000000
 65-69 	13598915.000000	6931168.000000	6667747.000000
 70-74 	8946001.000000	4470543.500000	4475457.000000
 75-79 	5221263.500000	2551749.250000	2669514.500000
 80+ 	3711772.500000	1768570.000000	1943202.375000
Total	814663296.000000	422489088.000000	392174176.000000
1988			
 0-4	115348088.000000	59710724.000000	55637368.000000
 5-9	103789896.000000	53824428.000000	49965468.000000
 10-14 	93553168.000000	48553928.000000	44999244.000000
 15-19 	83698320.000000	43577128.000000	40121192.000000
 20-24 	77309560.000000	40388444.000000	36921116.000000
 25-29 	67955152.000000	35688968.000000	32266180.000000
 30-34 	60209960.000000	31824364.000000	28385596.000000
 35-39 	49498644.000000	26007802.000000	23490842.000000
 40-44 	38552436.000000	19805536.000000	18746902.000000
 45-49 	34708004.000000	17705272.000000	17002730.000000
 50-54 	30476726.000000	15404582.000000	15072144.000000
 55-59 	24995860.000000	12744325.000000	12251534.000000
 60-64 	19370938.000000	9966582.000000	9404356.000000
 65-69 	13956074.000000	7107369.000000	6848705.000000
 70-74 	9208978.000000	4604407.500000	4604570.500000
 75-79 	5340440.000000	2609386.000000	2731054.250000
 80+ 	3862095.000000	1839811.000000	2022283.875000
Total	831834368.000000	431363072.000000	400471296.000000
1989			
 0-4	116459504.000000	60339724.000000	56119784.000000
 5-9	105524384.000000	54736640.000000	50787740.000000
 10-14 	95525008.000000	49567932.000000	45957076.000000
 15-19 	84829152.000000	44145736.000000	40683420.000000
 20-24 	78960744.000000	41239148.000000	37721592.000000
 25-29 	69447704.000000	36449248.000000	32998454.000000
 30-34 	61438764.000000	32418538.000000	29020228.000000
 35-39 	52152172.000000	27518760.000000	24633412.000000
 40-44 	39592348.000000	20360400.000000	19231950.000000
 45-49 	35147200.000000	17955234.000000	17191968.000000
 50-54 	31113556.000000	15701209.000000	15412348.000000
 55-59 	25626750.000000	12993617.000000	12633134.000000
 60-64 	19920408.000000	10217520.000000	9702887.000000
 65-69 	14332511.000000	7289513.500000	7042997.000000
 70-74 	9475177.000000	4737521.500000	4737656.000000
 75-79 	5469234.500000	2671279.250000	2797955.500000
 80+ 	4007462.500000	1907303.000000	2100159.500000
Total	849022080.000000	440249312.000000	408772768.000000
1990			
 0-4	117340256.000000	60872612.000000	56467644.000000
 5-9	107236616.000000	55635752.000000	51600864.000000
 10-14 	97422928.000000	50548668.000000	46874264.000000
 15-19 	86799200.000000	45138712.000000	41660492.000000
 20-24 	79838200.000000	41698764.000000	38139436.000000
 25-29 	71000832.000000	37236100.000000	33764728.000000
 30-34 	62737180.000000	33057788.000000	29679392.000000
 35-39 	54404704.000000	28772260.000000	25632446.000000
 40-44 	41122752.000000	21210110.000000	19912642.000000
 45-49 	35626120.000000	18213798.000000	17412322.000000
 50-54 	31667818.000000	15968604.000000	15699214.000000
 55-59 	26267682.000000	13254510.000000	13013172.000000
 60-64 	20477780.000000	10457792.000000	10019987.000000
 65-69 	14733844.000000	7479855.000000	7253989.000000
 70-74 	9741196.000000	4867199.500000	4873996.500000
 75-79 	5615391.500000	2740530.500000	2874860.750000
 80+ 	4144568.250000	1969425.750000	2175142.500000
Total	866177088.000000	449122496.000000	417054592.000000
1991			
 0-4	117997928.000000	61310064.000000	56687864.000000
 5-9	108888016.000000	56502916.000000	52385100.000000
 10-14 	99251216.000000	51498456.000000	47752764.000000
 15-19 	88710256.000000	46116808.000000	42593448.000000
 20-24 	80814208.000000	42192992.000000	38621212.000000
 25-29 	72636320.000000	38063368.000000	34572956.000000
 30-34 	64073500.000000	33721672.000000	30351824.000000
 35-39 	56302888.000000	29796436.000000	26506450.000000
 40-44 	43116176.000000	22335990.000000	20780186.000000
 45-49 	36137804.000000	18478098.000000	17659706.000000
 50-54 	32159518.000000	16217494.000000	15942024.000000
 55-59 	26919300.000000	13526745.000000	13392555.000000
 60-64 	21041566.000000	10688154.000000	10353412.000000
 65-69 	15158208.000000	7677296.000000	7480912.000000
 70-74 	10010416.000000	4994841.000000	5015575.000000
 75-79 	5775448.500000	2815388.500000	2960060.250000
 80+ 	4277704.500000	2027964.875000	2249739.750000
Total	883270464.000000	457964672.000000	425305792.000000
1992			
 0-4	118472768.000000	61663824.000000	56808948.000000
 5-9	110442784.000000	57321664.000000	53121124.000000
 10-14 	101026448.000000	52426080.000000	48600364.000000
 15-19 	90708288.000000	47138592.000000	43569692.000000
 20-24 	81713608.000000	42647600.000000	39066008.000000
 25-29 	74362912.000000	38937640.000000	35425276.000000
 30-34 	65445884.000000	34409896.000000	31035988.000000
 35-39 	57830912.000000	30580094.000000	27250820.000000
 40-44 	45608824.000000	23759712.000000	21849110.000000
 45-49 	36648592.000000	18726388.000000	17922202.000000
 50-54 	32604870.000000	16458656.000000	16146214.000000
 55-59 	27589548.000000	13814224.000000	13775326.000000
 60-64 	21608620.000000	10907674.000000	10700947.000000
 65-69 	15604755.000000	7882223.000000	7722532.000000
 70-74 	10284005.000000	5120965.000000	5163040.000000
 75-79 	5948908.000000	2895827.000000	3053081.250000
 80+ 	4409506.000000	2084402.125000	2325104.000000
Total	900311232.000000	466775456.000000	433535776.000000
1993			
 0-4	118813184.000000	61945552.000000	56867640.000000
 5-9	111847024.000000	58072900.000000	53774124.000000
 10-14 	102774176.000000	53342044.000000	49432128.000000
 15-19 	92715664.000000	48165624.000000	44550040.000000
 20-24 	82611072.000000	43098856.000000	39512212.000000
 25-29 	76149304.000000	39845200.000000	36304100.000000
 30-34 	66865684.000000	35126532.000000	31739152.000000
 35-39 	59098960.000000	31195206.000000	27903754.000000
 40-44 	48349432.000000	25326460.000000	23022970.000000
 45-49 	37303752.000000	19049638.000000	18254114.000000
 50-54 	33027292.000000	16696442.000000	16330851.000000
 55-59 	28250828.000000	14105711.000000	14145119.000000
 60-64 	22182810.000000	11124165.000000	11058644.000000
 65-69 	16071329.000000	8091337.000000	7979992.000000
 70-74 	10568775.000000	5249726.000000	5319049.000000
 75-79 	6133162.000000	2980678.500000	3152483.500000
 80+ 	4544595.500000	2141636.750000	2402958.750000
Total	917307008.000000	475557696.000000	441749344.000000
1994			
 0-4	119055744.000000	62163948.000000	56891792.000000
 5-9	113054472.000000	58741864.000000	54312608.000000
 10-14 	104516928.000000	54255224.000000	50261704.000000
 15-19 	94679864.000000	49173580.000000	45506284.000000
 20-24 	83737448.000000	43661024.000000	40076424.000000
 25-29 	77780480.000000	40679672.000000	37100804.000000
 30-34 	68335432.000000	35867560.000000	32467874.000000
 35-39 	60305892.000000	31770902.000000	28534988.000000
 40-44 	50943568.000000	26793072.000000	24150494.000000
 45-49 	38319772.000000	19585040.000000	18734732.000000
 50-54 	33459076.000000	16935138.000000	16523936.000000
 55-59 	28861010.000000	14383173.000000	14477838.000000
 60-64 	22771078.000000	11349536.000000	11421542.000000
 65-69 	16554880.000000	8299662.000000	8255218.500000
 70-74 	10874352.000000	5386803.000000	5487548.500000
 75-79 	6324250.000000	3067895.500000	3256354.250000
 80+ 	4688477.000000	2202876.750000	2485600.250000
Total	934262720.000000	484316960.000000	449945728.000000
1995			
 0-4	119262216.000000	62346416.000000	56915796.000000
 5-9	114043352.000000	59320504.000000	54722848.000000
 10-14 	106239808.000000	55156840.000000	51082972.000000
 15-19 	96572432.000000	50149564.000000	46422868.000000
 20-24 	85693104.000000	44643512.000000	41049592.000000
 25-29 	78649656.000000	41128264.000000	37521396.000000
 30-34 	69865416.000000	36635236.000000	33230182.000000
 35-39 	61581072.000000	32390836.000000	29190236.000000
 40-44 	53146312.000000	28008764.000000	25137548.000000
 45-49 	39812912.000000	20406286.000000	19406628.000000
 50-54 	33931648.000000	17184150.000000	16747500.000000
